target_name,degraded_channel_ghz,noise_factor,setup_type,group_name,model_name,n_samples,rmse_k,mae_k,bias_k,target_std_k,normalized_rmse,rmse_reduction_vs_baseline_pct
upper_layer_mean_temperature_k,50.3,5.0,source_name_pooled,all_sources_pooled,ridge_regression,240,1.6729754747277485,0.9754484384748545,-0.0063345323942971985,6.669423297192855,0.2508425991542477,6.169990945047676
lower_layer_mean_temperature_k,52.8,1.0,global,all_era5,mean_baseline,240,14.51978531861896,11.904808138337925,-3.647452710235181e-14,14.459286213124718,1.0041841004184098,0.0
lower_layer_mean_temperature_k,52.8,1.0,global,all_era5,linear_regression,240,1.3579228821532878,1.0671540520145641,-0.0004172936135218445,14.459286213124718,0.09391354885282642,90.6477757600727
lower_layer_mean_temperature_k,52.8,1.0,global,all_era5,ridge_regression,240,1.4128312631705795,1.1125054460416086,-7.529353683691417e-05,14.459286213124718,0.09771099640369178,90.26961327479903
lower_layer_mean_temperature_k,52.8,1.0,source_name,high_latitude_continental_2020,mean_baseline,60,1.9628582456336663,1.6880731119274397,-1.3737159558028604e-14,1.9301439415397743,1.0169491525423715,0.0
lower_layer_mean_temperature_k,52.8,1.0,source_name,high_latitude_continental_2020,linear_regression,60,0.9138110705018695,0.6781272748199954,0.0016885720206938496,1.9301439415397743,0.4734419287780557,53.44487700349113
lower_layer_mean_temperature_k,52.8,1.0,source_name,high_latitude_continental_2020,ridge_regression,60,0.9117330337340068,0.681020598488053,0.0010839950593468947,1.9301439415397743,0.47236530608523986,53.55074490161802
lower_layer_mean_temperature_k,52.8,1.0,source_name,lower_latitude_maritime_2020,mean_baseline,100,0.440528023832331,0.33445630930890957,-6.8212102632969615e-15,0.43612274359400777,1.01010101010101,0.0
lower_layer_mean_temperature_k,52.8,1.0,source_name,lower_latitude_maritime_2020,linear_regression,100,0.21956891776414822,0.1766306708496762,0.0006778649975063899,0.43612274359400777,0.5034567010991469,50.15778659118445
lower_layer_mean_temperature_k,52.8,1.0,source_name,lower_latitude_maritime_2020,ridge_regression,100,0.21950123457823284,0.17652293077782133,0.0006778750666683209,0.43612274359400777,0.5033015081244406,50.173150695680356
lower_layer_mean_temperature_k,52.8,1.0,source_name,winter_midlatitude_maritime_sample,mean_baseline,80,1.3913005148696294,1.1542713149187371,-7.105427357601002e-16,1.3739092584337618,1.0126582278480991,0.0
lower_layer_mean_temperature_k,52.8,1.0,source_name,winter_midlatitude_maritime_sample,linear_regression,80,1.0498487730535797,0.849154623412398,0.0034147628222065407,1.3739092584337618,0.7641325412206577,24.541911554459904
lower_layer_mean_temperature_k,52.8,1.0,source_name,winter_midlatitude_maritime_sample,ridge_regression,80,1.0493921062936291,0.8491350301879834,0.0033759859782009015,1.3739092584337618,0.7638001562708167,24.574734568256694
lower_layer_mean_temperature_k,52.8,1.0,source_name_pooled,all_sources_pooled,mean_baseline,240,1.2997317244650368,0.9461321785001513,-6.5133084111342514e-15,14.459286213124718,0.08988906542878086,0.0
lower_layer_mean_temperature_k,52.8,1.0,source_name_pooled,all_sources_pooled,linear_regression,240,0.7721687181290294,0.5261794726964966,0.0018428410282033052,14.459286213124718,0.05340296241097507,40.59014613597661
lower_layer_mean_temperature_k,52.8,1.0,source_name_pooled,all_sources_pooled,ridge_regression,240,0.7713392306738222,0.5268513808420999,0.001678775368682158,14.459286213124718,0.053345595301493944,40.65396603354422
upper_layer_mean_temperature_k,52.8,1.0,global,all_era5,mean_baseline,240,6.697328834001193,6.314122417112401,-2.2500519965736505e-15,6.669423297192855,1.00418410041841,0.0
upper_layer_mean_temperature_k,52.8,1.0,global,all_era5,linear_regression,240,3.20031818434828,2.5508266082721263,0.003476032871706754,6.669423297192855,0.4798493125627948,52.21500595728834
upper_layer_mean_temperature_k,52.8,1.0,global,all_era5,ridge_regression,240,3.279741745816866,2.691042516635746,0.001169140141982794,6.669423297192855,0.49175792263737433,51.029106870694804
upper_layer_mean_temperature_k,52.8,1.0,source_name,high_latitude_continental_2020,mean_baseline,60,3.441336887472731,2.945238542287361,9.473903143468002e-16,3.3839812726815155,1.016949152542374,0.0
upper_layer_mean_temperature_k,52.8,1.0,source_name,high_latitude_continental_2020,linear_regression,60,3.1708043530377465,2.568603898769966,0.004494171011735659,3.3839812726815155,0.9370041077458905,7.8612627383208515
upper_layer_mean_temperature_k,52.8,1.0,source_name,high_latitude_continental_2020,ridge_regression,60,3.145534136927285,2.5797906322725366,0.0009442080795461531,3.3839812726815155,0.9295365084673529,8.595576667377058
upper_layer_mean_temperature_k,52.8,1.0,source_name,lower_latitude_maritime_2020,mean_baseline,100,0.32733466425554114,0.2681760367961877,7.105427357601002e-15,0.324061317612984,1.0101010101010155,0.0
upper_layer_mean_temperature_k,52.8,1.0,source_name,lower_latitude_maritime_2020,linear_regression,100,0.30143592740474906,0.2490023720245,0.0005939602054502302,0.324061317612984,0.930181761973653,7.912005564608837
upper_layer_mean_temperature_k,52.8,1.0,source_name,lower_latitude_maritime_2020,ridge_regression,100,0.3013134762042156,0.24890013380980774,0.0005854758615410561,0.324061317612984,0.9298038976810696,7.949414129574583
upper_layer_mean_temperature_k,52.8,1.0,source_name,winter_midlatitude_maritime_sample,mean_baseline,80,0.7218569347110927,0.5922586304225949,2.5224267119483555e-14,0.7128337230272038,1.0126582278481016,0.0
upper_layer_mean_temperature_k,52.8,1.0,source_name,winter_midlatitude_maritime_sample,linear_regression,80,0.6974385971951089,0.5700286911723073,-0.0018202236809582218,0.7128337230272038,0.9784029215583178,3.382711496116153
upper_layer_mean_temperature_k,52.8,1.0,source_name,winter_midlatitude_maritime_sample,ridge_regression,80,0.696934161611601,0.5699104937065563,-0.001786651755539026,0.7128337230272038,0.9776952732425708,3.452591767296165
upper_layer_mean_temperature_k,52.8,1.0,source_name_pooled,all_sources_pooled,mean_baseline,240,1.7829855198542681,1.0454691943777834,1.1605531350748303e-14,6.669423297192855,0.2673372854598572,0.0
upper_layer_mean_temperature_k,52.8,1.0,source_name_pooled,all_sources_pooled,linear_regression,240,1.6472705003229609,0.9359115267601356,0.0007642849448854368,6.669423297192855,0.24698844666469036,7.611672558193283
upper_layer_mean_temperature_k,52.8,1.0,source_name_pooled,all_sources_pooled,ridge_regression,240,1.6350324404763616,0.9386262117244062,-0.00011555028965103039,6.669423297192855,0.24515349642967527,8.29805277330572
lower_layer_mean_temperature_k,52.8,2.0,global,all_era5,mean_baseline,240,14.51978531861896,11.904808138337925,-3.647452710235181e-14,14.459286213124718,1.0041841004184098,0.0
lower_layer_mean_temperature_k,52.8,2.0,global,all_era5,linear_regression,240,1.5331413798493008,1.1854314579073757,-0.0007949673994853394,14.459286213124718,0.10603160883956124,89.44101895306036
lower_layer_mean_temperature_k,52.8,2.0,global,all_era5,ridge_regression,240,1.5596593528081553,1.230334906316574,0.000275190958618173,14.459286213124718,0.10786558408342799,89.2583855850253
lower_layer_mean_temperature_k,52.8,2.0,source_name,high_latitude_continental_2020,mean_baseline,60,1.9628582456336663,1.6880731119274397,-1.3737159558028604e-14,1.9301439415397743,1.0169491525423715,0.0
lower_layer_mean_temperature_k,52.8,2.0,source_name,high_latitude_continental_2020,linear_regression,60,0.9854789885442276,0.7627678456230238,0.0028462043236136955,1.9301439415397743,0.5105727958082031,49.793675078859955
lower_layer_mean_temperature_k,52.8,2.0,source_name,high_latitude_continental_2020,ridge_regression,60,0.9832782209448466,0.7577792348619118,0.0023191253018509882,1.9301439415397743,0.5094325867533152,49.90579563592396
lower_layer_mean_temperature_k,52.8,2.0,source_name,lower_latitude_maritime_2020,mean_baseline,100,0.440528023832331,0.33445630930890957,-6.8212102632969615e-15,0.43612274359400777,1.01010101010101,0.0
lower_layer_mean_temperature_k,52.8,2.0,source_name,lower_latitude_maritime_2020,linear_regression,100,0.23001935930849188,0.18766170424052575,0.0006098190352929577,0.43612274359400777,0.5274188578493852,47.785533072910845
lower_layer_mean_temperature_k,52.8,2.0,source_name,lower_latitude_maritime_2020,ridge_regression,100,0.22996830360855983,0.18777633614582953,0.0006077586478585317,0.43612274359400777,0.5273017905771964,47.797122732857545
lower_layer_mean_temperature_k,52.8,2.0,source_name,winter_midlatitude_maritime_sample,mean_baseline,80,1.3913005148696294,1.1542713149187371,-7.105427357601002e-16,1.3739092584337618,1.0126582278480991,0.0
lower_layer_mean_temperature_k,52.8,2.0,source_name,winter_midlatitude_maritime_sample,linear_regression,80,1.2075521916617797,0.9706310652178509,0.0025193998734870603,1.3739092584337618,0.8789169912417456,13.206947114877455
lower_layer_mean_temperature_k,52.8,2.0,source_name,winter_midlatitude_maritime_sample,ridge_regression,80,1.2069128294685232,0.969920195992976,0.002496324861208876,1.3739092584337618,0.8784516314013254,13.252901399118944
lower_layer_mean_temperature_k,52.8,2.0,source_name_pooled,all_sources_pooled,mean_baseline,240,1.2997317244650368,0.9461321785001513,-6.5133084111342514e-15,14.459286213124718,0.08988906542878086,0.0
lower_layer_mean_temperature_k,52.8,2.0,source_name_pooled,all_sources_pooled,linear_regression,240,0.8665439121984614,0.592428026578592,0.001805442303437843,14.459286213124718,0.05992992319440347,33.32901737432572
lower_layer_mean_temperature_k,52.8,2.0,source_name_pooled,all_sources_pooled,ridge_regression,240,0.8656158498635161,0.5909916807738989,0.0016651223824734273,14.459286213124718,0.059865738675107985,33.40042152007952
upper_layer_mean_temperature_k,52.8,2.0,global,all_era5,mean_baseline,240,6.697328834001193,6.314122417112401,-2.2500519965736505e-15,6.669423297192855,1.00418410041841,0.0
upper_layer_mean_temperature_k,52.8,2.0,global,all_era5,linear_regression,240,3.330384950899186,2.648755759843633,0.004426277491437366,6.669423297192855,0.49935126359440063,50.2729366670576
upper_layer_mean_temperature_k,52.8,2.0,global,all_era5,ridge_regression,240,3.347454443243063,2.7473868143548748,0.0013362015111991828,6.669423297192855,0.5019106291621944,50.01806651259814
upper_layer_mean_temperature_k,52.8,2.0,source_name,high_latitude_continental_2020,mean_baseline,60,3.441336887472731,2.945238542287361,9.473903143468002e-16,3.3839812726815155,1.016949152542374,0.0
upper_layer_mean_temperature_k,52.8,2.0,source_name,high_latitude_continental_2020,linear_regression,60,3.190790554250906,2.629461585932984,0.01514407195534962,3.3839812726815155,0.9429102282597673,7.280494221122968
upper_layer_mean_temperature_k,52.8,2.0,source_name,high_latitude_continental_2020,ridge_regression,60,3.1765634631946766,2.6267641969854165,0.012335969498987253,3.3839812726815155,0.9387059818677785,7.693911783001872
upper_layer_mean_temperature_k,52.8,2.0,source_name,lower_latitude_maritime_2020,mean_baseline,100,0.32733466425554114,0.2681760367961877,7.105427357601002e-15,0.324061317612984,1.0101010101010155,0.0
upper_layer_mean_temperature_k,52.8,2.0,source_name,lower_latitude_maritime_2020,linear_regression,100,0.30133428735165396,0.25028627399289916,0.0006937064624810319,0.324061317612984,0.9298681174638924,7.943056371075141
upper_layer_mean_temperature_k,52.8,2.0,source_name,lower_latitude_maritime_2020,ridge_regression,100,0.3012222241962939,0.25021362242903394,0.0006853937034210844,0.324061317612984,0.9295223089725072,7.977291411722276
upper_layer_mean_temperature_k,52.8,2.0,source_name,winter_midlatitude_maritime_sample,mean_baseline,80,0.7218569347110927,0.5922586304225949,2.5224267119483555e-14,0.7128337230272038,1.0126582278481016,0.0
upper_layer_mean_temperature_k,52.8,2.0,source_name,winter_midlatitude_maritime_sample,linear_regression,80,0.7109636668961938,0.5822817429922594,-0.0010886372888180063,0.7128337230272038,0.9973765885779529,1.509061877927187
upper_layer_mean_temperature_k,52.8,2.0,source_name,winter_midlatitude_maritime_sample,ridge_regression,80,0.7105147294101999,0.5820849878976226,-0.0010628142590249467,0.7128337230272038,0.996746795862637,1.5712539085646182
upper_layer_mean_temperature_k,52.8,2.0,source_name_pooled,all_sources_pooled,mean_baseline,240,1.7829855198542681,1.0454691943777834,1.1605531350748303e-14,6.669423297192855,0.2673372854598572,0.0
upper_layer_mean_temperature_k,52.8,2.0,source_name_pooled,all_sources_pooled,linear_regression,240,1.6587978124117724,0.9557452583110404,0.003712183251931833,6.669423297192855,0.24871682880136825,6.9651551321990635
upper_layer_mean_temperature_k,52.8,2.0,source_name_pooled,all_sources_pooled,ridge_regression,240,1.651884408074969,0.9549750545576591,0.0030153016648306165,6.669423297192855,0.24768024677189757,7.352898288821475
lower_layer_mean_temperature_k,52.8,3.0,global,all_era5,mean_baseline,240,14.51978531861896,11.904808138337925,-3.647452710235181e-14,14.459286213124718,1.0041841004184098,0.0
lower_layer_mean_temperature_k,52.8,3.0,global,all_era5,linear_regression,240,1.5782129064726185,1.2108101236597621,-0.0008811307425889462,14.459286213124718,0.10914874242132865,89.13060440054268
lower_layer_mean_temperature_k,52.8,3.0,global,all_era5,ridge_regression,240,1.62345419204344,1.281122555250811,0.0004518450452083063,14.459286213124718,0.11227761648219038,88.81902069198188
lower_layer_mean_temperature_k,52.8,3.0,source_name,high_latitude_continental_2020,mean_baseline,60,1.9628582456336663,1.6880731119274397,-1.3737159558028604e-14,1.9301439415397743,1.0169491525423715,0.0
lower_layer_mean_temperature_k,52.8,3.0,source_name,high_latitude_continental_2020,linear_regression,60,1.0039911706252211,0.7998021240037464,0.002616544529773061,1.9301439415397743,0.5201638846812048,48.850551339681466
lower_layer_mean_temperature_k,52.8,3.0,source_name,high_latitude_continental_2020,ridge_regression,60,1.0023025664493599,0.7953093593563836,0.0022681138016423575,1.9301439415397743,0.5192890254857221,48.9365791605706
lower_layer_mean_temperature_k,52.8,3.0,source_name,lower_latitude_maritime_2020,mean_baseline,100,0.440528023832331,0.33445630930890957,-6.8212102632969615e-15,0.43612274359400777,1.01010101010101,0.0
lower_layer_mean_temperature_k,52.8,3.0,source_name,lower_latitude_maritime_2020,linear_regression,100,0.23265894396741435,0.190863251038881,0.0006004626288728332,0.43612274359400777,0.5334712472230055,47.18634652492244
lower_layer_mean_temperature_k,52.8,3.0,source_name,lower_latitude_maritime_2020,ridge_regression,100,0.23261235011863826,0.19113707925823634,0.0005979819177139234,0.43612274359400777,0.5333644106742116,47.19692334325304
lower_layer_mean_temperature_k,52.8,3.0,source_name,winter_midlatitude_maritime_sample,mean_baseline,80,1.3913005148696294,1.1542713149187371,-7.105427357601002e-16,1.3739092584337618,1.0126582278480991,0.0
lower_layer_mean_temperature_k,52.8,3.0,source_name,winter_midlatitude_maritime_sample,linear_regression,80,1.2444749693168224,1.0020520355008493,0.002516180208488805,1.3739092584337618,0.9057912388882999,10.553115159780202
lower_layer_mean_temperature_k,52.8,3.0,source_name,winter_midlatitude_maritime_sample,ridge_regression,80,1.2438101054243906,1.0015912564005554,0.0024997906726348163,1.3739092584337618,0.9053073176334204,10.600902383699552
lower_layer_mean_temperature_k,52.8,3.0,source_name_pooled,all_sources_pooled,mean_baseline,240,1.2997317244650368,0.9461321785001513,-6.5133084111342514e-15,14.459286213124718,0.08988906542878086,0.0
lower_layer_mean_temperature_k,52.8,3.0,source_name_pooled,all_sources_pooled,linear_regression,240,0.8892654988877428,0.6134942307674202,0.0017430556306365474,14.459286213124718,0.06150134147566392,31.58084225006048
lower_layer_mean_temperature_k,52.8,3.0,source_name_pooled,all_sources_pooled,ridge_regression,240,0.8884737918051211,0.6123315416635461,0.0016494511403363295,14.459286213124718,0.06144658724568658,31.641755365261048
upper_layer_mean_temperature_k,52.8,3.0,global,all_era5,mean_baseline,240,6.697328834001193,6.314122417112401,-2.2500519965736505e-15,6.669423297192855,1.00418410041841,0.0
upper_layer_mean_temperature_k,52.8,3.0,global,all_era5,linear_regression,240,3.36521248951881,2.6779679763564843,0.0047014090577476965,6.669423297192855,0.5045732351304227,49.75291533492873
upper_layer_mean_temperature_k,52.8,3.0,global,all_era5,ridge_regression,240,3.383397670378773,2.7786200569366306,0.001558192547356422,6.669423297192855,0.5072998848045583,49.48138647154606
upper_layer_mean_temperature_k,52.8,3.0,source_name,high_latitude_continental_2020,mean_baseline,60,3.441336887472731,2.945238542287361,9.473903143468002e-16,3.3839812726815155,1.016949152542374,0.0
upper_layer_mean_temperature_k,52.8,3.0,source_name,high_latitude_continental_2020,linear_regression,60,3.1923764674130073,2.6471193148014844,0.019376863718946424,3.3839812726815155,0.9433788813149436,7.234410004030634
upper_layer_mean_temperature_k,52.8,3.0,source_name,high_latitude_continental_2020,ridge_regression,60,3.18302848745544,2.642949130690101,0.01733525650706819,3.3839812726815155,0.9406164606026801,7.506048040736546
upper_layer_mean_temperature_k,52.8,3.0,source_name,lower_latitude_maritime_2020,mean_baseline,100,0.32733466425554114,0.2681760367961877,7.105427357601002e-15,0.324061317612984,1.0101010101010155,0.0
upper_layer_mean_temperature_k,52.8,3.0,source_name,lower_latitude_maritime_2020,linear_regression,100,0.3011245778459786,0.25048982449328605,0.000720013634943939,0.324061317612984,0.9292209883735707,8.007122151016988
upper_layer_mean_temperature_k,52.8,3.0,source_name,lower_latitude_maritime_2020,ridge_regression,100,0.30101475726811705,0.2504332245780384,0.0007117337999059714,0.324061317612984,0.9288821001080088,8.040672089307622
upper_layer_mean_temperature_k,52.8,3.0,source_name,winter_midlatitude_maritime_sample,mean_baseline,80,0.7218569347110927,0.5922586304225949,2.5224267119483555e-14,0.7128337230272038,1.0126582278481016,0.0
upper_layer_mean_temperature_k,52.8,3.0,source_name,winter_midlatitude_maritime_sample,linear_regression,80,0.7158828262065615,0.5877895465004379,-0.0007655828023210631,0.7128337230272038,1.004277439577927,0.827602841679731
upper_layer_mean_temperature_k,52.8,3.0,source_name,winter_midlatitude_maritime_sample,ridge_regression,80,0.7154531523126278,0.5876307568707706,-0.0007414001392721303,0.7128337230272038,1.0036746708254767,0.8871262559842052
upper_layer_mean_temperature_k,52.8,3.0,source_name_pooled,all_sources_pooled,mean_baseline,240,1.7829855198542681,1.0454691943777834,1.1605531350748303e-14,6.669423297192855,0.2673372854598572,0.0
upper_layer_mean_temperature_k,52.8,3.0,source_name_pooled,all_sources_pooled,linear_regression,240,1.6602493655427597,0.9620804377393862,0.004889027343522893,6.669423297192855,0.24893447177682587,6.883743751409732
upper_layer_mean_temperature_k,52.8,3.0,source_name_pooled,all_sources_pooled,ridge_regression,240,1.6556859940052249,0.9609613785369648,0.004383236496970492,6.669423297192855,0.2482502489686176,7.139683661561536
lower_layer_mean_temperature_k,52.8,5.0,global,all_era5,mean_baseline,240,14.51978531861896,11.904808138337925,-3.647452710235181e-14,14.459286213124718,1.0041841004184098,0.0
lower_layer_mean_temperature_k,52.8,5.0,global,all_era5,linear_regression,240,1.6017564779860285,1.216767535765711,-0.0009208470763854374,14.459286213124718,0.11077700893230202,88.96845619382492
lower_layer_mean_temperature_k,52.8,5.0,global,all_era5,ridge_regression,240,1.6549041198610077,1.3033817266664145,0.0005375525259771289,14.459286213124718,0.11445268427972942,88.60242019047693
lower_layer_mean_temperature_k,52.8,5.0,source_name,high_latitude_continental_2020,mean_baseline,60,1.9628582456336663,1.6880731119274397,-1.3737159558028604e-14,1.9301439415397743,1.0169491525423715,0.0
lower_layer_mean_temperature_k,52.8,5.0,source_name,high_latitude_continental_2020,linear_regression,60,1.0140880895909359,0.829288921910171,0.0020903373272896414,1.9301439415397743,0.5253950587653821,48.33615255473737
lower_layer_mean_temperature_k,52.8,5.0,source_name,high_latitude_continental_2020,ridge_regression,60,1.0127780728435711,0.8255000846841388,0.0018678966903394212,1.9301439415397743,0.5247163442305895,48.402892817325295
lower_layer_mean_temperature_k,52.8,5.0,source_name,lower_latitude_maritime_2020,mean_baseline,100,0.440528023832331,0.33445630930890957,-6.8212102632969615e-15,0.43612274359400777,1.01010101010101,0.0
lower_layer_mean_temperature_k,52.8,5.0,source_name,lower_latitude_maritime_2020,linear_regression,100,0.23437324947027868,0.1929112618149179,0.0006002315608020581,0.43612274359400777,0.5374020339752328,46.797198636451945
lower_layer_mean_temperature_k,52.8,5.0,source_name,lower_latitude_maritime_2020,ridge_regression,100,0.23432956533935245,0.19323688219574706,0.0005977342394794505,0.43612274359400777,0.5373018692129774,46.80711494791522
lower_layer_mean_temperature_k,52.8,5.0,source_name,winter_midlatitude_maritime_sample,mean_baseline,80,1.3913005148696294,1.1542713149187371,-7.105427357601002e-16,1.3739092584337618,1.0126582278480991,0.0
lower_layer_mean_temperature_k,52.8,5.0,source_name,winter_midlatitude_maritime_sample,linear_regression,80,1.2619672510889313,1.016389450191759,0.002760354496977158,1.3739092584337618,0.9185229980381362,9.295853943733867
lower_layer_mean_temperature_k,52.8,5.0,source_name,winter_midlatitude_maritime_sample,ridge_regression,80,1.2613068734462627,1.016017722053069,0.0027476507418661813,1.3739092584337618,0.9180423421006244,9.343318717563154
lower_layer_mean_temperature_k,52.8,5.0,source_name_pooled,all_sources_pooled,mean_baseline,240,1.2997317244650368,0.9461321785001513,-6.5133084111342514e-15,14.459286213124718,0.08988906542878086,0.0
lower_layer_mean_temperature_k,52.8,5.0,source_name_pooled,all_sources_pooled,linear_regression,240,0.9004639282045434,0.6264984062976782,0.001692798981148987,14.459286213124718,0.06227582156767813,30.719246806476942
lower_layer_mean_temperature_k,52.8,5.0,source_name_pooled,all_sources_pooled,ridge_regression,240,0.8997819234157987,0.6255629627702857,0.0016319136863233534,14.459286213124718,0.06222865431621826,30.77171954188127
upper_layer_mean_temperature_k,52.8,5.0,global,all_era5,mean_baseline,240,6.697328834001193,6.314122417112401,-2.2500519965736505e-15,6.669423297192855,1.00418410041841,0.0
upper_layer_mean_temperature_k,52.8,5.0,global,all_era5,linear_regression,240,3.383570685958957,2.691167204094258,0.004866458010777208,6.669423297192855,0.5073258264148707,49.47880311951912
upper_layer_mean_temperature_k,52.8,5.0,global,all_era5,ridge_regression,240,3.408038937929805,2.8019359779671196,0.0018697994622982606,6.669423297192855,0.5109945472143357,49.11345967323907
upper_layer_mean_temperature_k,52.8,5.0,source_name,high_latitude_continental_2020,mean_baseline,60,3.441336887472731,2.945238542287361,9.473903143468002e-16,3.3839812726815155,1.016949152542374,0.0
upper_layer_mean_temperature_k,52.8,5.0,source_name,high_latitude_continental_2020,linear_regression,60,3.1911335011906634,2.6581150138648013,0.02274783160466427,3.3839812726815155,0.943011572478935,7.270528706238155
upper_layer_mean_temperature_k,52.8,5.0,source_name,high_latitude_continental_2020,ridge_regression,60,3.185077845668977,2.6535792026430354,0.02133710084360937,3.3839812726815155,0.9412220662631136,7.446496817460591
upper_layer_mean_temperature_k,52.8,5.0,source_name,lower_latitude_maritime_2020,mean_baseline,100,0.32733466425554114,0.2681760367961877,7.105427357601002e-15,0.324061317612984,1.0101010101010155,0.0
upper_layer_mean_temperature_k,52.8,5.0,source_name,lower_latitude_maritime_2020,linear_regression,100,0.30088791293513023,0.25048848937889884,0.0007372501008393328,0.324061317612984,0.928490679330234,8.07942274630733
upper_layer_mean_temperature_k,52.8,5.0,source_name,lower_latitude_maritime_2020,ridge_regression,100,0.30077930877820686,0.25044166989738786,0.000728885764873155,0.324061317612984,0.9281555447398936,8.112601070751024
upper_layer_mean_temperature_k,52.8,5.0,source_name,winter_midlatitude_maritime_sample,mean_baseline,80,0.7218569347110927,0.5922586304225949,2.5224267119483555e-14,0.7128337230272038,1.0126582278481016,0.0
upper_layer_mean_temperature_k,52.8,5.0,source_name,winter_midlatitude_maritime_sample,linear_regression,80,0.7195085325175444,0.5929195964439586,-0.00048063132720344015,0.7128337230272038,1.0093637678391456,0.32532792588438886
upper_layer_mean_temperature_k,52.8,5.0,source_name,winter_midlatitude_maritime_sample,ridge_regression,80,0.719090908970722,0.5926612550811153,-0.00045784183024615287,0.7128337230272038,1.0087779039366231,0.3831819862584962
upper_layer_mean_temperature_k,52.8,5.0,source_name_pooled,all_sources_pooled,mean_baseline,240,1.7829855198542681,1.0454691943777834,1.1605531350748303e-14,6.669423297192855,0.2673372854598572,0.0
upper_layer_mean_temperature_k,52.8,5.0,source_name_pooled,all_sources_pooled,linear_regression,240,1.6601565403468894,0.9665388228553944,0.005833935000781309,6.669423297192855,0.24892055375247293,6.888949917967824
